lambda,0,30,60,90,120,150
687.027,2053.63452,6298.0,8564.43899,6627.6631,2664.90565,336.11399
687.238,2053.74405,6291.54286,8547.69137,6609.91071,2654.29613,335.02351
687.45,2054.70595,6283.4619,8532.12946,6592.53452,2644.54375,334.42351
687.661,2054.74405,6275.12381,8515.39613,6572.81548,2633.57232,332.84732
687.872,2054.81548,6267.52381,8500.57232,6554.52976,2623.24851,331.4378
688.084,2055.52976,6259.69048,8482.29613,6536.45833,2613.14851,330.15685
688.295,2055.60595,6253.60476,8464.89137,6518.87738,2602.01994,328.94732
688.506,2054.93929,6245.01905,8449.58661,6499.79167,2591.22946,327.59494
688.718,2055.63929,6238.77143,8435.03899,6482.1631,2581.75327,325.94732
688.929,2056.01548,6229.60952,8416.56756,6462.25357,2571.58185,324.24732
689.14,2056.5631,6221.59524,8401.07232,6446.09167,2561.20089,322.8378
689.351,2057.64881,6216.17143,8388.3628,6430.10595,2551.88185,321.50923
689.563,2057.9869,6206.74286,8372.23899,6412.23929,2541.77708,320.45685
689.774,2057.71071,6197.74762,8353.12946,6394.3869,2530.5628,319.17589
689.985,2058.09643,6188.99524,8335.50089,6377.12976,2520.30089,318.11875
690.196,2057.45833,6177.8,8317.85327,6358.47262,2509.95327,316.61875
690.407,2057.8869,6168.68571,8300.47232,6342.79643,2500.58185,315.46637
690.618,2057.29643,6157.64286,8278.89137,6324.02976,2490.30565,313.67589
690.829,2056.82976,6148.17143,8260.28185,6304.83929,2479.53423,312.37589
691.041,2057.70119,6140.32857,8242.70565,6286.5631,2470.34851,311.59494
691.252,2058.44405,6131.8,8225.11994,6267.01548,2460.62946,310.53304
691.463,2059.225,6124.57619,8208.76756,6248.66786,2451.60565,309.26161
691.674,2059.32024,6114.22381,8191.87232,6230.61071,2442.81518,308.47113
691.885,2058.74881,6104.55714,8172.18185,6210.93929,2431.97708,306.92351
692.096,2058.39643,6095.15238,8153.49613,6191.79643,2422.43423,306.00923
692.307,2057.7631,6085.62381,8133.84851,6170.97262,2411.64375,304.88542
692.518,2057.40119,6075.02381,8116.29613,6152.38214,2401.71994,304.17113
692.729,2057.29167,6064.45238,8100.22946,6132.14881,2392.21994,303.59018
692.94,2057.31548,6053.8381,8081.18661,6114.40595,2382.60089,302.92827
693.151,2056.45833,6044.9381,8063.41518,6095.725,2373.04851,302.36161
693.361,2055.24405,6035.11429,8043.92946,6077.54881,2362.60089,301.95208
693.572,2053.71071,6022.72857,8023.00565,6056.2869,2352.46756,301.25208
693.783,2053.61071,6012.43333,8004.60565,6038.72976,2342.49137,300.19494
693.994,2053.44881,6003.90476,7987.94851,6022.49167,2333.53423,299.99494
694.205,2052.425,5993.34762,7971.14851,6003.425,2323.89613,298.67113
694.416,2051.54881,5983.39524,7953.25804,5983.16786,2314.61042,298.11399
694.627,2051.35833,5977.24286,7936.61042,5965.84405,2305.38661,297.57589
694.837,2050.53929,5968.49048,7916.54851,5945.15833,2294.7628,296.86161
695.048,2050.27262,5959.88571,7901.13899,5925.67262,2284.40089,296.50923
695.259,2050.525,5949.56667,7883.91518,5906.87738,2274.50565,295.80923
695.47,2049.75357,5938.05238,7864.15327,5888.61548,2264.28185,294.80446
695.68,2048.60119,5927.5,7847.75804,5871.33452,2254.81994,294.29494
695.891,2046.99167,5915.06667,7826.01518,5852.8869,2245.10565,293.50446
696.102,2046.93452,5906.01905,7808.59137,5835.47262,2235.21994,292.65208
696.312,2044.99643,5895.23333,7789.60089,5815.78214,2225.31042,291.81875
696.523,2044.77262,5887.65714,7773.15804,5801.43929,2217.20565,291.56161
696.734,2043.47738,5877.25238,7755.10089,5784.70595,2208.14375,291.14732
696.944,2042.34405,5868.39524,7737.71994,5767.07262,2199.08185,290.49018
697.155,2041.55357,5858.87143,7718.71994,5750.925,2189.39137,289.31399
697.366,2039.99643,5848.05238,7700.34375,5731.14881,2179.06756,288.5378
697.576,2039.42976,5837.4381,7682.68185,5712.51548,2169.75327,287.65685
697.787,2039.05357,5826.41429,7665.85804,5694.69643,2160.42946,286.55685
697.997,2037.77738,5816.68571,7646.87708,5677.68214,2150.67708,285.36161
698.208,2036.6869,5805.9,7628.25804,5657.96786,2141.04851,284.87589
698.418,2035.02976,5794.60476,7607.85327,5637.95357,2130.56756,283.44256
698.629,2035.46786,5784.59048,7589.38661,5622.07738,2121.34375,283.1997
698.839,2035.39167,5774.2,7569.73423,5605.04405,2111.99613,282.24732
699.05,2034.75833,5764.35714,7550.93899,5588.225,2103.40089,281.60446
699.26,2034.31548,5753.25714,7536.41994,5572.60595,2094.61518,280.84256
699.47,2032.38214,5742.27143,7514.67232,5555.44881,2085.45327,280.14732
699.681,2031.65833,5731.51429,7494.87232,5536.87738,2077.09613,279.31875
699.891,2030.17262,5721.19524,7476.45327,5518.57738,2068.03423,278.75685
700.102,2029.81071,5711.78571,7456.69137,5501.6631,2059.14375,277.69018
700.312,2029.07262,5702.32381,7439.92946,5484.13929,2051.08185,277.19494
700.522,2028.50595,5693.23333,7423.45327,5466.95833,2042.91518,276.3378
700.733,2027.92024,5682.77619,7406.33899,5450.67738,2034.6247,275.85685
700.943,2026.63929,5669.79524,7386.73899,5429.35833,2024.57708,274.44256
701.153,2026.25357,5659.1,7367.96756,5411.48214,2015.82946,273.37589
701.363,2024.95357,5648.70952,7349.4628,5391.89643,2007.11518,272.57589
701.574,2022.69643,5636.87143,7328.38661,5371.26786,1998.12946,271.47589
701.784,2021.01548,5627.44286,7311.41042,5354.71071,1990.30089,270.71875
701.994,2019.39643,5615.23333,7290.19613,5335.40595,1981.24851,269.94256
702.204,2018.60595,5605.48095,7271.23423,5318.50119,1972.92946,269.35685
702.414,2018.06786,5597.06667,7254.75804,5301.71548,1965.04851,268.89018
702.625,2017.03452,5586.3381,7233.51994,5283.32976,1956.49613,267.93304
702.835,2016.69167,5575.91429,7216.30089,5267.35357,1948.29137,267.57113
703.045,2014.50119,5566.21905,7199.14851,5250.19167,1939.89137,267.23304
703.255,2012.59643,5556.13333,7182.82946,5233.525,1932.04851,266.56637
703.465,2011.47262,5544.64286,7165.04851,5216.0869,1923.60089,265.99018
703.675,2010.27738,5533.44762,7143.58185,5197.41071,1915.18185,265.54256
703.885,2008.04405,5520.49048,7122.98661,5176.825,1906.70089,264.89018
704.095,2005.48214,5509.67143,7104.11042,5159.0869,1897.38185,264.46161
704.305,2005.3869,5500.05238,7087.28661,5141.14881,1889.74851,263.51875
704.515,2003.23452,5488.13333,7068.75804,5122.83929,1881.53423,262.59018
704.725,2001.92976,5477.29524,7049.99137,5105.59643,1872.80089,262.24732
704.935,1997.88214,5462.25714,7024.79613,5084.22024,1863.30565,261.30446
705.145,1996.16786,5451.52857,7005.84375,5066.35833,1855.40089,260.87589
705.355,1995.32976,5441.70952,6988.07232,5052.24405,1848.31518,260.94256
705.565,1993.77262,5433.68571,6972.75804,5037.0869,1840.69137,260.45685
705.775,1992.66786,5424.98095,6954.61518,5020.80119,1832.64851,259.62827
705.985,1991.64881,5416.39048,6938.74375,5004.80595,1825.23899,259.89494
706.195,1990.63452,5404.05714,6918.00565,4985.62976,1816.67708,259.20446
706.405,1989.44405,5395.97143,6902.91518,4970.57738,1809.1628,258.85208
706.614,1987.13452,5386.68095,6884.20089,4952.0869,1800.89613,258.18542
706.824,1986.00119,5374.77143,6865.90089,4934.67262,1792.50089,257.4997
707.034,1984.49167,5366.21429,6852.00565,4919.87262,1784.57708,256.99018
707.244,1982.93929,5355.96667,6832.52946,4900.60119,1776.56756,256.36161
707.454,1981.27738,5345.40476,6813.09137,4882.00595,1768.78661,255.64732
707.663,1979.65357,5332.45714,6791.46756,4862.31548,1760.18185,255.4997
707.873,1977.67738,5322.13333,6773.9247,4845.82024,1752.75804,254.95685
708.083,1976.18214,5313.74762,6759.70565,4831.93452,1745.85804,254.51399
708.292,1975.08214,5306.40476,6746.56756,4818.64881,1739.20089,253.81875
708.502,1973.525,5296.07619,6729.07232,4802.48214,1732.5247,253.25685
708.712,1970.53452,5283.85238,6710.99137,4786.93929,1724.30565,252.47589
708.921,1969.2869,5273.96667,6692.3247,4771.30119,1716.64375,251.96161
709.131,1967.0631,5262.80476,6672.38661,4753.88214,1709.0247,250.85208
709.341,1967.2869,5256.31429,6661.32946,4742.625,1702.32946,250.88065
709.55,1966.93452,5248.41905,6646.73899,4728.85833,1695.76756,250.39018
709.76,1964.8869,5237.07619,6627.83423,4710.35357,1686.7247,250.02351
709.969,1963.0869,5223.72857,6606.51042,4692.07262,1678.5628,249.45685
710.179,1961.09643,5209.64286,6587.08661,4676.07738,1671.10089,249.16161
710.388,1960.40119,5199.79048,6572.14851,4662.59643,1663.51994,249.04732
710.598,1958.76786,5190.89524,6556.87708,4648.825,1656.70089,248.76637
710.807,1957.40595,5179.7381,6537.58661,4632.64881,1649.51994,248.15685
711.017,1955.54405,5165.8381,6518.4247,4615.42976,1642.45804,247.59494
711.226,1954.07262,5155.16667,6499.01518,4599.19643,1635.39613,247.33304
711.436,1951.89643,5141.8619,6478.69613,4581.04881,1627.80565,247.30923
711.645,1948.79167,5128.99048,6459.22946,4564.89167,1620.03899,246.82827
711.855,1947.72976,5115.82381,6439.71994,4547.93452,1612.51042,246.67589
712.064,1946.67738,5108.00476,6425.11994,4534.15357,1604.99613,246.11875
712.273,1944.53929,5094.80476,6402.80565,4515.9631,1596.62946,245.50923
712.483,1941.98214,5081.25714,6382.15804,4496.15833,1588.44375,245.06637
712.692,1939.72024,5065.44286,6360.67232,4476.9869,1580.7628,244.52351
712.901,1937.91548,5052.69524,6340.4628,4460.03452,1572.97232,244.3997
713.111,1936.925,5041.62381,6319.27232,4442.95833,1565.68185,244.5997
713.32,1935.125,5028.98095,6301.23899,4426.81548,1558.23423,244.65685
713.529,1933.37262,5015.78095,6283.10089,4411.15357,1551.0247,244.96637
713.739,1930.29167,5000.90952,6259.08185,4391.86786,1542.7628,244.42827
713.948,1926.67738,4984.86667,6234.20089,4371.425,1534.59613,243.77589
714.157,1922.47262,4971.2381,6211.58185,4352.55833,1527.08661,243.03304
714.366,1920.06786,4958.74762,6191.69613,4336.67738,1519.5628,242.91875
714.575,1917.34405,4946.5,6172.63423,4319.52024,1512.23423,242.47113
714.785,1915.3869,4933.89048,6151.67708,4302.11548,1505.58661,241.93304
714.994,1911.9631,4916.92857,6128.01518,4281.925,1497.16756,241.42827
715.203,1908.74881,4903.02381,6105.61994,4263.89643,1489.33423,241.65208
715.412,1905.86786,4889.18095,6082.81518,4245.83452,1482.08185,241.46161
715.621,1902.70119,4874.9,6062.50089,4228.19643,1474.54375,241.45685
715.83,1899.62976,4860.48571,6041.37708,4211.14881,1467.60565,241.13304
716.039,1896.72976,4844.6619,6018.68661,4191.90119,1460.78661,240.73304
716.248,1892.43929,4829.77619,5997.41518,4174.83452,1453.23899,239.73304
716.457,1888.81548,4813.41429,5975.5628,4157.2869,1446.65804,239.53304
716.666,1885.44405,4799.67143,5955.37708,4140.07262,1439.35804,239.30446
716.875,1881.96786,4784.51429,5932.17232,4122.70119,1431.91994,238.58065
717.084,1878.59167,4771.6381,5911.40565,4106.51548,1424.41994,238.47113
717.293,1874.40119,4755.91429,5888.8628,4088.35833,1417.02946,237.99494
717.502,1870.21548,4741.64286,5868.68185,4071.97738,1409.51518,237.8997
717.711,1865.03452,4725.05714,5844.41994,4051.43929,1401.87232,237.25685
717.92,1860.61548,4710.57143,5820.67232,4032.00119,1393.20089,236.6997
718.129,1856.97262,4694.06667,5798.06756,4012.2869,1385.65327,236.25685
718.338,1853.23929,4679.16667,5776.58661,3994.18214,1377.61518,236.11875
718.547,1849.45833,4661.38095,5753.23423,3977.10119,1370.50089,235.91875
718.755,1845.42976,4645.3619,5731.26756,3957.40119,1362.89137,235.09494
718.964,1841.32976,4628.04286,5707.43423,3939.03929,1354.73899,234.73304
719.173,1835.58214,4608.5381,5679.89137,3917.42024,1346.35327,234.19494
719.382,1831.69643,4594.1619,5657.61518,3899.72024,1339.5628,233.62351
719.591,1828.07262,4578.87143,5636.01518,3882.65833,1332.73423,233.01875
719.799,1824.7631,4564.12857,5617.35804,3867.50595,1325.85804,232.75685
720.008,1820.94881,4548.8381,5594.95804,3850.53929,1318.43899,232.37113
720.217,1817.12024,4533.05714,5572.81518,3832.97738,1311.58661,232.22827
720.425,1813.20119,4518.32381,5552.29137,3816.57738,1304.41518,231.97113
720.634,1808.73929,4502.9619,5528.85804,3798.28214,1297.11042,231.97113
720.843,1803.57738,4487.17619,5503.03423,3778.63452,1288.89613,231.14256
721.051,1799.50119,4471.41429,5480.73899,3759.65833,1282.10565,230.97113
721.26,1794.9631,4456.20476,5457.81994,3742.17738,1275.06756,230.68065
721.469,1791.92976,4442.29524,5436.71994,3725.77262,1267.69613,230.45208
721.677,1787.94881,4427.20952,5416.12946,3709.70595,1261.05327,230.05208
721.886,1783.33452,4410.61429,5392.9247,3690.82024,1253.73423,229.19494
722.094,1779.59643,4394.89524,5370.92946,3673.71071,1246.59613,229.32827
722.303,1776.00595,4379.89524,5350.24375,3659.05833,1241.6247,229.33304
722.511,1772.06786,4366.91429,5330.28185,3644.09167,1235.18661,228.87589
722.72,1767.82976,4351.45238,5308.18185,3628.17262,1228.47232,228.54732
722.928,1765.15357,4339.83333,5290.6628,3613.29167,1222.10089,228.34732
723.137,1760.24405,4324.79524,5268.37232,3596.82024,1215.79137,228.68542
723.345,1757.47738,4312.68571,5249.11042,3581.14405,1210.39613,229.02827
723.554,1754.90595,4302.2381,5232.60565,3568.47262,1204.30565,228.96161
723.762,1752.09167,4290.0381,5213.77232,3554.37738,1198.77708,229.1997
723.971,1748.37262,4276.34286,5194.77232,3538.54881,1192.14375,229.51875
724.179,1745.9631,4265.80952,5176.6247,3523.48214,1186.04375,229.64256
724.387,1742.525,4253.11905,5157.30565,3508.08214,1180.36756,229.70923
724.596,1738.74405,4239.98095,5136.68185,3491.61071,1174.57232,229.25685
724.804,1735.63452,4227.25238,5118.01042,3476.59643,1168.26756,228.86637
725.012,1733.70595,4215.99524,5101.00089,3463.03929,1162.67708,228.97113
725.221,1731.5631,4203.28571,5084.2628,3448.82976,1157.4247,229.34256
725.429,1729.13452,4192.00476,5068.43899,3436.74881,1151.77232,229.50446
725.637,1726.50119,4179.57143,5051.91042,3422.34405,1145.9628,230.1997
725.845,1722.99167,4164.51905,5032.48661,3407.05357,1140.24375,230.49494
726.054,1719.9869,4151.89048,5013.92946,3392.01548,1133.71994,230.50446
726.262,1717.55833,4139.35238,4995.66756,3378.62976,1128.75327,230.62827
726.47,1716.1631,4129.79524,4981.51042,3367.3869,1123.9628,230.56637
726.678,1714.15357,4118.9,4966.35327,3353.11071,1118.17232,230.41875
726.886,1712.35833,4106.77619,4950.45327,3339.39643,1113.10565,230.95208
727.095,1711.20119,4096.60476,4936.80089,3326.94881,1108.69613,231.16637
727.303,1709.04881,4084.92857,4920.09137,3313.44881,1103.76756,231.17589
727.511,1707.20119,4074.17619,4904.89613,3300.425,1098.9628,231.21399
727.719,1703.24405,4061.40476,4884.88185,3286.29167,1092.97232,230.92827
727.927,1700.4631,4049.38571,4868.21042,3272.63929,1088.60089,230.99494
728.135,1697.54405,4037.33333,4850.73899,3259.00595,1082.59137,230.99018
728.343,1695.04881,4025.10476,4832.75804,3245.37262,1077.51042,230.92827
728.551,1691.04881,4010.50476,4812.08185,3230.82976,1071.90089,231.25685
728.759,1687.2869,3995.8619,4792.59137,3215.54405,1066.07708,230.96161
728.967,1684.69643,3982.41429,4774.60089,3202.83452,1060.25327,231.05208
729.175,1681.525,3970.08571,4755.13423,3189.7869,1055.20565,231.69018
729.383,1677.99643,3957.10952,4736.45327,3175.72024,1050.1628,231.64256
729.591,1673.67738,3942.72857,4715.19137,3161.39643,1044.71518,231.81399
729.799,1669.57262,3928.44286,4694.44851,3145.80595,1039.10089,231.8378
730.007,1665.49167,3915.17143,4674.78661,3132.1869,1033.93899,231.55685
730.214,1661.625,3901.94286,4655.00565,3117.47738,1029.03423,231.34256
730.422,1658.28214,3891.0619,4637.13899,3103.92024,1024.35327,232.15685
730.63,1654.71071,3878.64762,4617.54375,3090.13452,1018.85327,232.74732
730.838,1649.79643,3863.8,4596.4628,3074.19167,1013.34375,232.84256
731.046,1645.85357,3849.57619,4575.97708,3060.0631,1007.75327,232.9997
731.254,1640.81071,3834.44286,4554.00089,3044.00595,1002.6247,233.12351
731.461,1636.12976,3819.29048,4530.69613,3028.93452,997.04375,233.1997
731.669,1631.68214,3803.94762,4509.65804,3012.66786,991.50089,233.39494
731.877,1627.85833,3790.03333,4488.7247,2998.20595,986.11042,233.92827
732.085,1624.46786,3775.62381,4470.3628,2984.35833,981.40565,234.40446
732.292,1620.19167,3761.36667,4449.37232,2969.05833,975.38185,234.74256
732.5,1616.42976,3746.48571,4429.38661,2953.59167,970.86756,235.11875
732.708,1611.59643,3731.90952,4409.59137,2938.79167,965.61042,234.99494
732.915,1606.4869,3717.2619,4389.44851,2923.15357,960.14375,234.91875
733.123,1602.55357,3704.2619,4370.67708,2908.32976,954.87232,235.25685
733.331,1598.10119,3692.05714,4352.23423,2894.44881,949.4628,235.0378
733.538,1594.15357,3678.4619,4335.62946,2880.53452,944.24851,234.98542
733.746,1589.74405,3663.9381,4317.33899,2865.90119,938.71994,235.27113
733.953,1585.65357,3650.87619,4300.39137,2852.5631,933.68185,235.19018
734.161,1581.89643,3637.13333,4281.69137,2839.14881,929.21518,235.60923
734.368,1578.43929,3624.43333,4264.27232,2825.2869,924.86756,236.02351
734.576,1575.13452,3612.93333,4247.41994,2813.20595,919.69137,236.31399
734.783,1571.5631,3598.74762,4229.68661,2799.13929,915.18185,236.04732
734.991,1567.72976,3585.51429,4213.41042,2784.47262,910.74851,235.94732
735.198,1564.42024,3572.51905,4194.55327,2770.39167,906.20565,236.34732
735.406,1561.19643,3560.20476,4177.1628,2756.60119,901.93423,236.39018
735.613,1558.36786,3549.3,4161.13423,2744.625,897.41518,236.43304
735.821,1555.55357,3537.54762,4145.95327,2731.34881,892.83899,236.93304
736.028,1551.75833,3526.41429,4128.71518,2718.40595,888.49137,237.06637
736.235,1549.55357,3514.88095,4113.84375,2705.50119,883.95804,237.20923
736.443,1546.13452,3503.44286,4097.11994,2692.55833,879.10089,237.36637
736.65,1542.50119,3489.39048,4078.41518,2678.78214,874.3628,237.51875
736.857,1538.54405,3477.50952,4060.84851,2666.1631,869.5628,237.54732
737.065,1535.32024,3464.39524,4043.31994,2652.9631,865.38661,237.58065
737.272,1532.13929,3452.80952,4027.19137,2640.52024,861.24851,238.20923
737.479,1529.16786,3440.72381,4011.60565,2629.47262,857.70565,238.63304
737.686,1526.48214,3428.67143,3996.24851,2617.31071,854.24851,239.36161
737.894,1523.47738,3416.66667,3978.49137,2605.20119,850.69137,240.27113
738.101,1521.21548,3404.68571,3960.88185,2592.97262,847.60565,240.41875
738.308,1519.00119,3394.55714,3945.87708,2581.87262,844.78185,241.68542
738.515,1517.25833,3385.25714,3930.96756,2571.67262,841.41518,241.90446
738.722,1515.05357,3374.74762,3915.53899,2561.2869,838.02946,242.34732
738.929,1512.40595,3362.64762,3899.21994,2549.18214,834.74375,243.1378
739.137,1510.1869,3352.50952,3882.84375,2538.61071,831.22946,244.09018
739.344,1507.64405,3342.45714,3866.65804,2528.46786,827.68185,244.85685
739.551,1504.83929,3332.1,3852.03899,2517.80595,824.03899,245.52827
739.758,1501.53452,3321.35238,3837.10089,2506.75357,819.94851,246.4378
739.965,1498.93929,3309.9619,3822.31042,2495.925,815.82946,247.05685
740.172,1496.53452,3300.72857,3809.76756,2486.6631,812.8628,247.19018
740.379,1494.44881,3289.78571,3795.43423,2476.54881,809.40565,247.84732
740.586,1490.84881,3278.51905,3779.83423,2466.55357,805.93899,248.52827
740.793,1488.31071,3267.88571,3766.12946,2456.01071,802.78661,249.37113
741.0,1486.12976,3257.9,3753.52946,2445.225,800.20089,250.24256
741.207,1484.05357,3248.26667,3740.96756,2435.97738,797.14851,251.31399
741.414,1482.40119,3239.8381,3729.28185,2426.86786,794.34375,252.57113
741.621,1480.84405,3232.26667,3716.75327,2418.12024,791.53899,252.72351
741.828,1478.63452,3224.57619,3703.48661,2408.525,788.51518,253.72827
742.034,1476.52024,3215.44762,3689.13899,2398.0631,785.3628,254.81875
742.241,1475.0631,3207.77619,3677.60089,2389.27738,782.97708,255.91399
742.448,1472.07738,3199.05238,3664.86756,2379.47738,779.78661,256.8997
742.655,1470.06786,3189.73333,3652.39613,2369.05833,776.52946,257.1378
742.862,1467.32024,3179.9381,3638.52946,2358.19643,772.9247,258.24256
743.069,1465.87262,3170.2,3626.15804,2348.47738,769.71042,259.09018
743.275,1463.87262,3162.17143,3613.93423,2339.2869,767.06756,259.96161
743.482,1461.60595,3153.57143,3603.98661,2330.23452,764.39613,260.70446
743.689,1458.99643,3143.76667,3591.1628,2320.00119,761.59137,261.71875
743.896,1456.81548,3134.84762,3579.22946,2310.45833,758.73423,262.0997
744.102,1455.16786,3126.32381,3566.77232,2301.21071,756.15327,262.55208
744.309,1452.82024,3118.69524,3554.61994,2293.01548,754.43899,263.70923
744.516,1449.79643,3109.89048,3541.51518,2284.19643,751.91994,265.41875
744.722,1447.67262,3103.11905,3530.43899,2275.8869,749.45327,266.64732
744.929,1446.0631,3095.39524,3518.14851,2267.81071,747.77708,267.82827
745.135,1444.29643,3086.94762,3505.44851,2259.46786,745.39137,268.80446
745.342,1441.95357,3079.44286,3494.71042,2252.45357,743.07232,269.99494
745.549,1440.31071,3071.05714,3483.2247,2243.81071,741.23423,270.72827
745.755,1437.84881,3063.75714,3471.81994,2235.96786,738.66756,271.59018
745.962,1435.90119,3054.70952,3461.03899,2227.80119,736.4628,273.23304
746.168,1433.94405,3046.21429,3450.61994,2221.01548,734.35327,273.79494
746.375,1431.93452,3037.49048,3438.5247,2213.33929,732.3628,274.75685
746.581,1429.3869,3028.0381,3427.0247,2204.74881,729.82946,275.2378
746.788,1427.825,3019.72381,3416.37232,2196.92024,728.51518,276.56637
746.994,1426.06786,3012.08571,3406.48661,2190.4631,726.74851,277.87113
747.201,1423.925,3003.68571,3396.63423,2183.1869,724.73423,278.74732
747.407,1420.94405,2995.5619,3384.8247,2175.77262,722.44851,279.99018
747.613,1419.18214,2987.53333,3375.41994,2168.78214,720.58661,280.96161
747.82,1417.12024,2978.53333,3362.75327,2160.27738,718.31994,281.87113
748.026,1415.49167,2970.88095,3353.56756,2153.60119,716.10565,282.97113
748.232,1413.69167,2963.23333,3342.6628,2146.14881,714.46756,284.37589
748.439,1412.19643,2955.42381,3332.34851,2139.05357,713.18185,286.26637
748.645,1411.21548,2947.92381,3323.25804,2132.04881,711.64375,287.75685
748.851,1410.1631,2938.90952,3312.71042,2124.15833,710.21042,288.68542
749.058,1409.08214,2929.57143,3302.24375,2117.525,708.99137,289.70923
749.264,1408.53452,2922.19524,3292.68185,2110.80119,707.74375,291.14732
749.47,1407.40119,2915.30952,3283.81042,2103.22976,706.73899,292.61875
749.676,1407.025,2907.18095,3272.10565,2095.49167,705.24375,293.8378
749.883,1405.49643,2899.56667,3261.91994,2088.95357,703.92946,295.6997
750.089,1404.5631,2891.5619,3251.22946,2081.68214,703.01518,297.26161
750.295,1403.44881,2883.77619,3239.65327,2074.52976,701.73899,298.26637
750.501,1401.84405,2875.02857,3227.49613,2065.88214,700.61994,300.34256
750.707,1400.61548,2868.02857,3219.03899,2059.74881,699.18661,302.27589
750.913,1399.44881,2860.60476,3208.10565,2052.55833,697.37232,303.5378
751.119,1397.66786,2852.80952,3196.87708,2045.41071,695.1247,304.81875
751.325,1396.04881,2845.69048,3186.67232,2038.0869,694.01042,306.16637
751.531,1394.62024,2838.59048,3175.95327,2031.41071,693.54375,307.47113
751.738,1393.74881,2830.85238,3166.28185,2023.8631,692.86756,308.66161
751.944,1392.50595,2823.49524,3154.90089,2016.57738,691.05804,309.81875
752.15,1391.34881,2815.61905,3144.53899,2010.44881,689.80089,311.49018
752.356,1390.3869,2808.56667,3135.3247,2004.45833,689.41994,313.32827
752.562,1389.66786,2801.93333,3125.67708,1999.00119,688.63423,315.36637
752.767,1388.33452,2793.77619,3114.9247,1992.2631,687.83899,316.66161
752.973,1387.64881,2787.87143,3105.04375,1986.21071,686.56756,318.3997
753.179,1387.12024,2782.21905,3096.01994,1980.15833,685.51042,320.32351
753.385,1385.03452,2775.40952,3085.52946,1972.34405,684.15327,322.37589
753.591,1382.79167,2768.19048,3075.10565,1965.5869,682.31042,323.60923
753.797,1381.10595,2760.62857,3064.27232,1959.5869,681.38185,325.0997
754.003,1380.01548,2754.78571,3056.15327,1954.43452,680.91994,326.71399
754.209,1379.31548,2748.25238,3046.15804,1947.70119,679.81518,328.4997
754.414,1377.97262,2741.66667,3036.49137,1941.41548,678.76756,330.50923
754.62,1376.54405,2733.88095,3027.83423,1934.87738,678.00565,332.67113
754.826,1375.24405,2727.3619,3020.09613,1929.70119,676.91042,334.15208
755.032,1374.1869,2720.10476,3010.13899,1923.40119,675.91042,335.22351
755.237,1373.00119,2712.99048,3000.76756,1917.725,675.13423,336.92827
755.443,1371.79167,2706.39048,2992.8247,1912.57262,674.51994,338.67589
755.649,1370.78214,2699.04762,2982.70089,1906.50119,673.35804,340.64732
755.855,1370.44405,2691.91905,2974.10089,1901.47262,672.3247,342.8378
756.06,1370.37738,2686.61429,2965.44851,1896.49167,672.01994,345.07589
756.266,1368.91071,2679.80952,2956.30089,1890.78214,671.79613,347.1997
756.472,1367.50119,2673.22381,2947.46756,1885.07262,671.41042,349.16161
756.677,1366.69643,2666.49524,2937.78185,1878.93929,670.39613,350.86161
756.883,1365.52976,2658.75714,2928.50089,1872.42976,669.66756,352.61399
757.088,1364.51071,2653.00952,2919.34375,1867.17738,668.51042,354.69018
757.294,1363.66786,2645.78095,2910.18185,1860.83452,668.03899,356.69494
757.499,1362.12976,2639.27143,2901.75804,1855.77262,667.08661,358.2997
757.705,1361.86786,2632.15238,2893.78661,1851.42024,666.78185,359.99494
757.91,1361.27262,2624.58571,2886.33423,1845.03929,666.61994,362.16637
758.116,1360.5631,2617.89048,2878.23423,1840.06786,665.51518,363.81399
758.321,1358.92024,2611.14762,2868.89137,1834.02976,664.31518,366.20923
758.527,1357.5869,2604.47619,2860.17708,1829.57262,663.71994,367.76637
758.732,1357.06786,2597.06667,2852.50565,1824.25833,663.57232,369.20446
758.938,1356.44881,2592.58571,2845.29137,1820.45833,663.1628,370.92351
759.143,1356.49167,2587.1381,2837.3247,1814.6869,663.05327,373.15208
759.348,1355.61548,2580.91429,2829.51994,1809.6631,663.34375,375.13304
759.554,1354.49167,2574.37619,2821.12946,1804.06786,663.00089,377.18542
759.759,1354.7631,2568.98095,2813.46756,1799.47262,662.6628,379.44732
759.964,1355.125,2563.67143,2806.74851,1795.84881,662.55327,382.34732
760.17,1354.71071,2558.58095,2799.98661,1790.58214,662.60565,384.41875
760.375,1353.54881,2552.48571,2791.69137,1785.5869,661.87708,386.0997
760.58,1354.07262,2547.10952,2784.31994,1780.36786,661.91042,388.48065
760.786,1355.20119,2543.40476,2777.47708,1776.29643,661.92946,390.72827
760.991,1354.43929,2537.75238,2768.74375,1770.42024,662.57708,392.7997
761.196,1353.62024,2532.15238,2761.51042,1767.20119,662.42946,394.76161
761.401,1353.125,2526.14286,2753.80565,1761.87738,662.41042,396.76637
761.606,1352.14881,2519.84762,2745.05804,1757.5869,662.49137,398.96161
761.812,1351.89167,2513.30952,2735.88661,1752.30119,662.71042,401.13304
762.017,1351.27738,2507.51429,2727.19613,1747.65357,662.68661,403.45685
762.222,1350.64405,2502.98095,2719.09613,1743.71548,662.58661,405.76637
762.427,1350.40595,2497.63333,2711.11994,1738.55833,662.5628,408.2378
