lambda,0,30,60,90,120,150
762.837,989.97738,2419.40446,3253.60923,2770.29196,1454.43185,547.88423
763.042,991.06786,2415.31875,3244.42351,2761.49196,1450.98899,550.76042
763.247,991.74881,2411.35208,3234.38542,2752.5872,1448.04137,553.26994
763.452,993.22024,2407.21399,3225.29018,2744.23482,1445.78423,556.18899
763.657,994.04405,2403.18065,3216.10446,2735.86339,1443.54137,558.29851
763.862,995.63452,2398.21875,3207.07589,2727.76339,1441.44137,561.00804
764.067,996.97262,2393.86161,3198.06161,2719.59673,1439.34613,564.41756
764.272,998.03452,2389.69494,3188.81875,2710.92054,1436.68423,566.90804
764.477,999.18214,2385.75685,3179.42351,2703.03482,1434.16994,570.13185
764.682,1000.94405,2381.07113,3170.45208,2695.91577,1431.88423,573.0128
764.887,1002.78214,2376.4378,3162.39494,2688.32054,1429.04137,576.14613
765.092,1004.12976,2372.55208,3153.76161,2680.54435,1427.03185,579.30804
765.297,1005.34881,2368.09494,3145.42351,2673.69196,1423.9747,582.63185
765.501,1006.3869,2364.11875,3135.59018,2665.41577,1421.09851,585.56042
765.706,1008.34881,2359.56637,3126.78542,2658.00625,1418.36518,588.87946
765.911,1009.85833,2354.47589,3117.69018,2649.92054,1415.83661,591.86518
766.116,1010.93452,2349.06161,3107.48065,2640.39673,1412.79851,594.49851
766.321,1013.26786,2343.95685,3098.25685,2632.38244,1410.02232,597.33185
766.525,1014.95357,2339.56637,3089.26161,2623.50149,1408.35565,600.45565
766.73,1015.51071,2334.74732,3080.09494,2614.94435,1405.93185,602.90804
766.935,1017.0631,2330.76637,3071.38065,2606.21101,1403.58899,605.73185
767.14,1018.93929,2326.01875,3062.57113,2597.83482,1401.44137,609.36518
767.344,1020.65357,2320.92351,3052.99018,2589.53958,1399.63185,612.86994
767.549,1021.93452,2315.57113,3041.66161,2580.21101,1396.73185,616.46994
767.753,1023.34405,2311.55685,3032.88065,2572.36339,1394.40327,619.95565
767.958,1024.73452,2307.26161,3024.17589,2564.94435,1391.30327,623.89851
768.163,1025.65357,2303.66637,3017.26637,2558.03006,1388.68423,627.26994
768.367,1026.54881,2297.77589,3007.38542,2549.46339,1385.9128,629.62708
768.572,1027.91548,2293.51399,2997.70446,2541.43006,1384.31756,632.68899
768.776,1028.60595,2287.66637,2987.51399,2532.15863,1381.49851,635.3128
768.981,1030.6869,2283.40923,2979.1997,2524.53482,1379.19375,638.43661
769.185,1031.35833,2279.56637,2969.39494,2516.04911,1377.64613,641.43661
769.39,1031.79643,2275.75685,2960.51399,2508.45387,1375.69375,644.35565
769.594,1033.62024,2271.99494,2952.66161,2502.08244,1374.2128,647.3747
769.799,1035.51548,2268.07113,2944.8378,2495.80149,1373.06518,650.93185
770.003,1036.4631,2264.82351,2935.68542,2487.35387,1371.33185,654.0128
770.208,1038.31071,2261.67113,2928.28542,2480.75863,1370.76518,657.56042
770.412,1039.70119,2258.04256,2919.54256,2473.81577,1369.69375,661.42708
770.617,1040.51071,2253.41399,2910.56637,2466.31577,1369.14613,665.21756
770.821,1041.91071,2249.05208,2901.76161,2459.05387,1367.9128,668.66994
771.025,1043.825,2245.5997,2894.27113,2452.50625,1367.14613,672.89375
771.23,1045.69643,2242.02827,2885.88542,2446.39196,1366.56518,676.96042
771.434,1046.42024,2237.58542,2876.88542,2439.20625,1365.92232,680.5128
771.638,1047.69167,2233.34732,2867.50923,2431.83958,1363.83185,683.53661
771.842,1048.825,2228.16637,2859.21399,2425.89673,1363.00804,686.9747
772.047,1049.99643,2221.99018,2850.25685,2418.29196,1361.96042,690.42232
772.251,1051.51071,2217.08065,2841.17589,2410.43958,1361.39375,693.88899
772.455,1052.73452,2212.17113,2830.84732,2402.76339,1360.1747,697.46518
772.659,1054.67262,2208.97589,2822.80923,2396.60625,1360.00804,701.79375
772.864,1056.10119,2204.07589,2814.5378,2389.77768,1359.08899,705.96518
773.068,1058.24881,2199.86161,2806.12827,2383.48244,1359.08423,710.26518
773.272,1057.8631,2194.25208,2795.41875,2374.35387,1357.19851,713.49375
773.476,1059.19643,2188.71875,2785.75208,2366.06339,1355.35565,717.42232
773.68,1061.04405,2183.83304,2777.08542,2359.0253,1354.85089,721.96518
773.884,1062.19643,2179.04732,2769.3378,2351.02054,1354.15565,725.97946
774.088,1063.19167,2175.20446,2762.03304,2344.3872,1353.60327,730.00804
774.292,1064.7869,2171.17589,2754.91875,2338.64911,1353.7128,734.10804
774.496,1065.64405,2166.7997,2745.93304,2331.60625,1352.45565,737.59375
774.7,1067.32024,2162.61875,2739.00923,2324.65863,1351.79851,741.18899
774.904,1068.50119,2158.47113,2731.09494,2318.14435,1350.27946,744.76994
775.108,1069.23929,2153.65685,2722.96161,2311.89196,1349.29375,748.9128
775.312,1070.94881,2149.60923,2714.65208,2305.89673,1348.71756,752.95089
775.516,1071.58214,2145.10446,2705.68542,2298.70625,1347.74613,756.05089
775.72,1073.2869,2141.3997,2698.0378,2292.13006,1346.56042,759.75089
775.924,1074.17262,2137.06637,2690.00923,2285.5253,1346.54137,763.75089
776.128,1075.33929,2132.8378,2681.58542,2277.66815,1345.33185,767.34137
776.332,1075.625,2127.48065,2671.02827,2269.19673,1344.12232,770.83661
776.536,1076.58214,2121.04732,2660.72827,2261.96339,1342.44613,773.79851
776.74,1076.80595,2114.45685,2650.51399,2253.16339,1341.07946,776.56042
776.944,1076.41071,2107.06161,2638.55685,2243.08244,1339.34613,779.31756
777.147,1076.77738,2100.25685,2627.64256,2233.41577,1337.19375,782.30327
777.351,1076.38214,2093.20446,2616.15208,2223.11101,1334.35089,784.50327
777.555,1076.55357,2085.82827,2605.08542,2213.92054,1332.00804,787.70327
777.759,1075.7631,2077.37113,2591.18542,2203.10149,1329.16042,789.46994
777.962,1074.15357,2066.9997,2574.78065,2189.33482,1324.4747,790.46518
778.166,1071.82024,2056.32351,2557.09018,2175.90625,1320.26518,792.1128
778.37,1069.95357,2043.8997,2539.30446,2161.81101,1315.16518,792.86994
778.573,1067.63452,2031.78542,2521.82351,2147.51577,1309.38423,793.65565
778.777,1064.84405,2019.52351,2504.36637,2133.10625,1304.69375,795.09851
778.981,1061.63452,2006.3997,2484.71399,2118.31577,1299.02232,795.77946
779.184,1057.97738,1992.96161,2464.27113,2100.73958,1293.18899,796.06994
779.388,1053.51071,1977.81399,2442.90446,2082.55387,1286.10804,795.96994
779.592,1048.925,1962.10923,2420.71875,2064.44911,1278.66518,795.39851
779.795,1044.9631,1946.21875,2398.45685,2046.49196,1271.32232,795.16042
779.999,1040.45833,1929.92827,2376.60923,2028.61577,1263.57946,794.44613
780.202,1036.04405,1914.38065,2354.88065,2010.82054,1255.98899,793.6128
780.406,1031.05357,1898.07589,2331.98542,1992.16339,1248.44137,792.75089
780.609,1025.95833,1881.08542,2308.83304,1972.80625,1239.96042,790.88423
780.813,1019.40119,1864.2378,2285.34732,1952.57292,1231.60804,789.7747
781.016,1013.66786,1847.21875,2261.66637,1933.01101,1222.71756,788.66994
781.22,1008.225,1830.39494,2238.06161,1913.57768,1213.69375,787.24613
781.423,1001.60595,1812.35685,2212.20446,1893.22054,1204.7128,784.96518
781.626,994.78214,1793.61399,2187.86161,1873.5253,1195.94137,783.29375
781.83,988.69167,1776.44256,2163.02351,1854.04911,1187.50327,780.90804
782.033,982.77738,1759.33304,2139.29018,1835.00625,1178.93185,779.36994
782.237,976.3631,1741.78065,2115.2997,1815.96815,1169.88899,777.16518
782.44,969.9631,1723.60923,2091.06161,1796.65863,1160.63661,774.69375
782.643,963.00119,1706.12351,2066.64732,1775.81577,1151.02708,772.40327
782.846,955.84405,1687.34732,2041.38065,1755.59196,1142.45565,769.20804
783.05,948.91548,1668.94256,2015.93304,1734.74435,1132.15565,765.56994
783.253,941.93929,1650.04732,1992.0378,1714.15863,1122.52708,762.25565
783.456,935.10119,1632.13304,1968.21875,1695.73958,1113.2128,759.18423
783.659,928.97262,1614.42351,1944.09018,1676.81101,1103.66994,755.93661
783.863,921.33452,1595.66161,1919.63304,1655.85387,1093.89375,751.86994
784.066,913.19167,1576.59018,1894.79018,1634.59196,1083.50327,747.96994
784.269,905.225,1557.75685,1869.08065,1613.31577,1072.88899,743.89375
784.472,897.45833,1538.66161,1843.17589,1591.77292,1062.36518,739.86518
784.675,889.5869,1518.58065,1817.84256,1571.11101,1051.59375,735.6128
784.878,881.24405,1499.52351,1792.77589,1550.8253,1041.26518,731.30327
785.082,873.22024,1480.44732,1767.15208,1529.91101,1030.32708,726.36042
785.285,864.8631,1460.97113,1741.85685,1508.87768,1020.0128,721.56994
785.488,856.33929,1441.54256,1716.37113,1488.33006,1009.03185,716.53661
785.691,848.30595,1422.21399,1692.20923,1467.24911,997.97946,711.43185
785.894,839.52024,1402.79018,1666.1997,1444.87768,986.4747,706.13661
786.097,830.35833,1382.24732,1640.49494,1422.51577,974.96994,700.41756
786.3,820.6631,1361.96637,1615.14732,1400.57768,963.73185,694.52708
786.503,811.9631,1342.76161,1590.84732,1379.74911,952.89851,689.26518
786.706,803.07262,1323.79494,1566.23304,1358.45863,941.36994,684.00327
786.909,793.65357,1304.61399,1541.94256,1337.99673,930.49851,678.5128
787.111,784.5631,1285.02827,1517.15685,1317.17292,918.69375,673.15089
787.314,775.62024,1264.80446,1492.54732,1296.80625,907.34137,666.88899
787.517,766.35833,1245.42827,1467.68542,1276.29673,895.98423,660.73661
787.72,756.92024,1224.89494,1443.00923,1255.04911,883.90327,654.35089
787.923,747.21548,1206.09018,1419.11875,1234.79673,872.38899,648.39375
788.126,738.07262,1187.40923,1394.85685,1215.30149,860.83661,642.8128
788.328,729.625,1168.89494,1371.78065,1196.36339,849.90804,637.25565
788.531,720.53929,1150.61399,1348.62351,1177.43482,838.64137,631.54613
788.734,710.95833,1130.90446,1325.36161,1158.07768,827.22232,625.20327
788.937,701.22024,1112.27113,1302.27113,1137.75387,815.86518,618.24613
789.14,691.66786,1093.37589,1278.55208,1117.89196,804.01756,611.82708
789.342,682.14405,1074.77589,1255.51875,1098.6253,792.94613,605.42708
789.545,673.30595,1056.69018,1232.67589,1079.84911,781.56994,598.80804
789.748,663.69167,1038.79018,1210.66161,1061.0253,770.50327,592.40327
789.95,654.28214,1020.87589,1188.6378,1042.70625,759.13185,586.06994
790.153,644.94405,1002.97113,1167.48065,1024.89673,748.05565,579.50327
790.355,635.25833,984.81399,1145.65685,1006.83006,736.85089,572.90804
790.558,626.31071,967.04732,1123.81875,988.87768,725.36994,566.06042
790.761,616.52976,948.87113,1101.61399,970.56815,713.38899,558.14137
790.963,607.40119,930.56161,1079.59018,952.70625,702.66042,550.78423
791.166,597.89167,913.0997,1057.75685,934.59673,691.19375,543.02708
791.368,588.64405,895.89494,1036.85685,916.50149,679.78899,535.99851
791.571,579.40595,879.20923,1016.55685,899.37768,669.23661,529.42232
791.773,569.48214,861.69018,995.16637,881.30625,657.57946,521.59375
791.976,559.52976,844.68542,973.6378,863.40625,646.3128,514.32232
792.178,550.05833,826.59018,952.00446,844.81577,634.36518,506.17946
792.381,540.35833,808.67589,930.98065,826.74435,623.23185,498.17946
792.583,529.67738,790.85208,909.3997,808.17768,611.30804,489.56042
792.785,519.53452,772.89018,888.75208,790.10625,600.12708,481.42232
792.988,509.81548,755.92827,867.74732,772.23958,588.46518,473.06518
793.19,500.42976,739.33304,847.2997,755.45863,577.36994,465.13661
793.392,491.04881,723.0997,827.50923,738.96815,566.1747,457.13661
793.595,481.67738,705.94256,807.38065,721.94435,554.56994,448.94613
793.797,472.09167,688.57589,787.39018,704.30149,543.15089,440.83185
793.999,461.96786,671.01875,767.26161,686.61101,530.93661,432.32232
794.202,451.98214,654.01399,747.09018,669.33958,519.47946,423.82232
794.404,442.53929,637.97589,726.94732,652.47292,507.99851,415.35565
794.606,432.91071,621.62351,707.80923,635.73006,496.54613,407.26042
794.808,422.84881,605.30446,687.96161,618.99673,485.18899,398.51756
795.011,413.50119,589.11875,669.04732,602.3872,474.03185,390.64137
795.213,403.66786,572.87589,649.74732,585.12054,461.97946,381.84137
795.415,394.24405,555.84256,630.42351,568.27292,450.70804,373.14137
795.617,384.34405,539.53304,610.87589,551.5253,438.90327,363.95089
795.819,374.22024,522.70923,591.53304,534.16339,427.07946,354.74613
796.021,364.7869,507.12827,573.16161,517.94911,415.79851,346.8128
796.223,355.43929,491.4378,555.31399,501.74435,404.15089,338.15565
796.425,345.57738,476.00446,537.30923,486.0872,392.96042,329.79851
796.627,335.86786,460.92351,519.32827,470.35387,381.2747,320.99851
796.829,326.23452,445.75208,501.79018,455.09673,370.15565,312.60327
797.031,316.84405,430.48542,483.83304,439.43958,358.58899,303.79851
797.233,307.15833,415.76637,467.06637,424.01101,347.53661,295.6128
797.435,297.5869,401.05685,450.06637,409.21577,336.23185,287.37946
797.637,288.00595,386.08065,433.16637,393.99673,325.24137,278.6128
797.839,278.54881,372.14256,416.79494,379.16815,314.33661,270.13661
798.041,269.17738,358.07589,400.12827,364.68244,303.14613,261.3128
798.243,260.64881,344.00923,383.79018,350.53482,292.63185,252.85565
798.445,251.5869,330.20446,367.68065,336.43006,281.53185,244.36994
798.647,246.78,322.57875,359.58875,329.21125,276.22375,239.97875
798.849,242.19868,315.17138,350.65559,321.55362,270.4148,235.28849
799.05,237.68056,307.70208,342.66875,314.03958,264.54931,231.15486
799.252,232.70735,300.2011,334.15404,306.65331,259.15257,226.92904
799.454,227.89375,293.2,326.35625,299.74375,253.85,222.5375
799.656,223.29167,286.52542,318.68542,292.97292,248.16042,218.59375
799.858,218.86786,279.96161,311.19732,286.22054,242.91518,214.67946
800.059,214.27885,273.68029,303.61875,279.90625,237.30144,211.0399
800.261,209.76667,266.87708,295.70208,273.59792,231.71875,206.76875
800.463,205.27045,260.23693,287.60057,267.0517,226.39375,202.53011
